user_000609,2009-05-03T10:23:01Z,17b53d9f-5c63-4a09-a593-dde4608e0db9,The Kinks,ea08c3fb-c140-4914-86eb-4a84097ffe65,Victoria
user_000609,2009-05-03T06:33:52Z,4dbe211d-c208-41e3-9810-ab17149412e0,伊藤由奈,ecae3912-3d35-40eb-9321-5d55ae6be3d5,Know-How
user_000609,2009-05-03T06:28:38Z,862cd6ae-ea74-4696-a35c-73055135cdb7,Beforu,7b649807-753b-4cc4-bfd5-370aeae6e453,Izayoi
user_000609,2009-05-03T06:25:14Z,b539e453-c4fe-47e3-8a07-8517eac74429,宇多田ヒカル,f81b3fa4-03f8-43b0-8a6b-34aa88209244,Fly Me To The Moon (In Other Words) (2007 Mix) (Original Karaoke)
user_000609,2009-05-02T12:17:37Z,435f1441-0f43-479d-92db-a506449a686b,Mott The Hoople,e40543d0-5183-4057-b42e-70305b0213c3,All The Young Dudes
user_000609,2009-05-02T12:15:11Z,ff6e677f-91dd-4986-a174-8db0474b1799,Jack Johnson,c13b5fe9-3bcb-436e-b6de-07e29b0b22fc,Times Like These
user_000609,2009-05-02T12:10:57Z,5ca3f318-d028-4151-ac73-78e2b2d6cdcc,Tom Petty,1b293a16-dd40-4b0c-8bea-956bb22bf399,Free Fallin'
user_000609,2009-05-02T12:05:34Z,c23b637b-97c6-41eb-8ef6-6c724efc80a8,Zero 7,da73c53f-343f-4b3e-93d1-095750335516,Throw It All Away
user_000609,2009-05-02T12:01:07Z,1582a5b8-538e-45e7-9ae4-4099439a0e79,Ben Harper,4a83c502-431d-485f-8005-50184651b79c,Diamonds On The Inside
user_000609,2009-05-02T11:57:27Z,959cf5bf-ee29-4af6-a85a-0b480181d988,Everything But The Girl,94002ede-3f70-47c6-acca-9b84cc84fadf,Missing
user_000609,2009-05-02T11:54:02Z,854a1807-025b-42a8-ba8c-2a39717f1d25,Breaking Benjamin,eda724a6-79bd-4352-8519-ed89301d5983,Rain
user_000609,2009-05-02T11:48:30Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,1c7e1f6e-be0d-4d13-998a-75236bd3b47c,Warning Sign
user_000609,2009-05-02T11:44:35Z,ff6e677f-91dd-4986-a174-8db0474b1799,Jack Johnson,65515baf-4f97-4120-9ffe-159ed5a31d87,Broken
user_000609,2009-05-02T11:40:26Z,ac53c83c-c969-477f-9564-769e1ed80519,Josh Ritter,73759026-384f-4eac-8860-9fa6cd0cf24e,Good Man
user_000609,2009-05-02T11:37:06Z,4c141ecd-23f9-4881-9a8c-27e7e7af708c,Generation X,a12bc00d-94ce-4f33-b54a-3a3017abc326,Dancing With Myself
user_000609,2009-05-02T11:32:05Z,a871fd87-50f7-4032-b06d-da56779edcce,Savage Garden,7fc500b6-fbcd-4090-965d-ed30590495a7,Santa Monica (Bittersweet Mix)
user_000609,2009-05-02T11:28:43Z,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,4fed4cc3-c1e0-4898-9de5-ae074187207c,Higher Ground
user_000609,2009-05-02T11:24:43Z,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,Jamiroquai,6cb1f875-2de6-4cad-9dd6-0a0812f732c2,Seven Days In Sunny June
user_000609,2009-05-02T11:20:59Z,1582a5b8-538e-45e7-9ae4-4099439a0e79,Ben Harper,6bf8dd88-a0fa-4d19-9bc5-ee0b765e22c1,Another Lonely Day
user_000609,2009-05-02T11:13:09Z,328d146c-79f1-4eb6-9e40-8ee5710c14e5,Imogen Heap,,The Moment I Said It (Airbase Remix)
user_000609,2009-05-02T11:08:56Z,6cb5d1ca-03ce-4656-92f5-bf35f53d1582,Free,09a017dd-74d5-4d33-b49b-72fd6b4f564a,All Right Now
user_000609,2009-05-02T11:04:45Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,b2e7d0c9-f13e-4ffd-8aa9-2ab7edf0d020,Til Kingdom Come
user_000609,2009-05-02T11:00:02Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,5947cbb6-1163-4901-8259-98811e0fb31e,One I Love
user_000609,2009-05-02T10:56:08Z,ff6e677f-91dd-4986-a174-8db0474b1799,Jack Johnson,92f30393-8c73-4cd3-a105-1f97d165cf3d,Wasting Time
user_000609,2009-05-02T10:50:46Z,21685b15-3074-446e-aa1d-ff7157014f53,Lucinda Williams,cfd98650-c2d7-4c82-af12-7502db3c63e5,Are You Alright?
user_000609,2009-05-02T10:46:52Z,b07016ee-5de9-4419-8205-0490d95dc638,Ben Harper,1e2c0452-6303-4874-8fca-46e37008935b,Waiting On An Angel
