user_000201,2009-05-02T18:27:02Z,a5f92d47-b562-4582-b267-71963a515f4c,Paul Kalkbrenner,45b1ddcd-db7a-4357-9ca6-265a22a25e8b,Page Three
user_000201,2008-11-23T13:48:29Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,5c950c7d-8c8c-4e75-8662-716c32e4b6ef,Wild World
user_000201,2008-10-11T06:54:57Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,3916241e-383a-4a17-95f8-321d363d87d7,The Bagman'S Gambit
user_000201,2008-10-11T06:50:16Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,ec12b9c1-2412-44af-9b43-c2eee88ebc19,The Sporting Life
user_000201,2008-10-11T06:47:05Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,eea17bdf-c5c4-45b3-abf5-4b7e368609cd,"Eli, The Barrow Boy"
user_000201,2008-10-11T06:43:58Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,b15a5eae-d582-495f-9c9f-cd6173921d78,We Both Go Down Together
user_000201,2008-10-11T06:38:49Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,c625c9fa-33f3-4eac-ae54-bcd2fa536f5a,The Infanta
user_000201,2008-10-11T06:25:59Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,2be8a179-a174-4826-af92-ede0e110280a,Of Angels And Angles
user_000201,2008-10-11T06:17:11Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,fea23495-fb28-4716-b6e6-23e68ef3e193,The Mariner'S Revenge Song
user_000201,2008-10-11T06:11:04Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,4b997164-80d0-4893-a70f-b4de074992ad,On The Bus Mall
user_000201,2008-10-11T06:06:47Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,fc1ee1d4-8b3b-436b-b9ff-cb6cc21bd1ef,The Engine Driver
user_000201,2008-10-11T06:01:54Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,b8d401f3-623e-4188-80c3-57b65740feac,Sixteen Military Wives
user_000201,2008-10-11T05:58:10Z,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,177715a0-1288-4444-8b27-4d2bacd59dc6,From My Own True Love (Lost At Sea)
user_000201,2008-10-11T05:12:15Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,27695c4b-5074-487d-8f13-2c90213632e5,"Shine On You Crazy Diamond, Parts 6 - 9"
user_000201,2008-10-11T05:06:57Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,feecff58-8ee2-4a7f-ac23-dc8ce7925286,Wish You Were Here
user_000201,2008-10-11T04:55:09Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,3794be20-3b5c-41e8-99d5-1d5649fe3821,Welcome To The Machine
user_000201,2008-10-11T04:37:36Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,b1313189-25c9-4303-a9d3-87ba16f3c0fe,"Shine On You Crazy Diamond, Parts 1 - 5"
user_000201,2008-10-11T04:33:17Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,3624dac2-48b6-4a0f-9467-3219293ec797,The Scarecrow
user_000201,2008-10-11T04:29:34Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,5204eeaa-c84a-4edd-802e-d1e4c32d58ae,Chapter 24
user_000201,2008-10-11T04:27:21Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,f2db360d-a43e-4b12-beeb-29457fe9416c,The Gnome
user_000201,2008-10-11T04:17:39Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,3a66be2d-7c7f-4707-a495-d00b5186cdbd,Interstellar Overdrive
user_000201,2008-10-11T04:14:34Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,1e59adac-f3d4-4d0c-a892-80a84a4b5ca9,Take Up Thy Stethoscope And Walk
user_000201,2008-10-11T04:10:07Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,2bf00fb2-7ec0-469e-82be-b72b1eaaf467,Pow R. Toc H.
user_000201,2008-10-11T04:07:21Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,7cc15516-9a36-4665-80bf-2ff86ccc9b9c,Flaming
user_000201,2008-10-11T03:54:17Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,b7207d89-8af7-4569-b0b0-77ac14b55c28,Matilda Mother
user_000201,2008-10-11T03:51:09Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,190393f4-c5c1-4e46-b842-a03e6ac0fa8a,Lucifer Sam
user_000201,2008-10-11T03:46:56Z,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,9278ec79-243b-4098-8b49-1d492805f20d,Astronomy Dominé
user_000201,2008-10-11T03:40:44Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,70362286-5a44-4878-b23d-84a12d93aa6f,Feel
user_000201,2008-10-11T03:38:50Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,654bea58-f4e7-4e49-bd24-d87710721e41,She Took A Long Cold Look
user_000201,2008-10-11T03:35:59Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,c84c0282-a1b3-4eaf-a361-5c0f41ad05d6,Long Gone
user_000201,2008-10-11T03:34:03Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,5b8af712-03c6-4bcb-bf3a-95ffac38140f,Golden Hair
user_000201,2008-10-11T03:30:15Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,f12d06c7-c21d-47cf-a3a9-331b86f37e60,Octopus
user_000201,2008-10-11T03:27:07Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,69457639-32bc-4932-a392-0974d8c50194,Here I Go
user_000201,2008-10-11T03:25:08Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,8fcdcfbc-449c-4522-be4b-f68c9e772a37,Dark Globe
user_000201,2008-10-11T03:22:03Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,2a515869-4020-4489-a157-da257fe15715,No Man'S Land
user_000201,2008-10-11T03:19:34Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,fcb137eb-2b9c-4776-bb12-e0c6fdaad79b,Love You
user_000201,2008-10-11T03:16:07Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,146372ba-19c2-4a3b-a54a-f99b41b298a3,No Good Trying
user_000201,2008-10-11T03:11:02Z,12327d75-47d5-45d9-84c2-3760b9210c17,Syd Barrett,719aa04c-931f-4efe-b1f3-2779ab9a51ed,Terrapin
user_000201,2008-10-11T03:03:00Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,da539f50-d75a-4123-ba5a-0c8fbfb79c4b,"Yoshimi Battles The Pink Robots, Part 2"
user_000201,2008-10-11T02:58:15Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,22678bd8-40f5-4e9d-9f9b-781952bc6633,"Yoshimi Battles The Pink Robots, Part 1"
user_000201,2008-10-11T02:53:15Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,c70ac86a-6266-4c44-851e-2861722fe11f,One More Robot / Sympathy 3000-21
user_000201,2008-10-11T02:49:00Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,1b8e706a-454e-4466-9a8b-75214b5965f7,Fight Test
user_000201,2008-10-11T02:45:51Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,f48070b5-5ee6-4ded-8ea2-bcb643ee8889,Approaching Pavonis Mons By Balloon (Utopia Planitia)
user_000201,2008-10-11T02:41:58Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,bea626e0-b9b8-444b-abe4-f996ce5990ea,All We Have Is Now
user_000201,2008-10-11T02:38:26Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,7d5ec222-511a-46bb-af89-884db9446a64,Do You Realize?
user_000201,2008-10-11T02:33:11Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,8f61c330-79e0-4340-833b-4edb7703ed84,Are You A Hypnotist??
user_000201,2008-10-11T02:28:36Z,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,591821c9-f231-4988-b1f5-2ffe2cd23350,Ego Tripping At The Gates Of Hell
