01e8f999-305e-4975-8a86-57e5cab28407,2
f165d9de-9126-498b-b13c-c0be80cfdeed,2
a6f039df-62ca-4e81-a41c-bb1b2a207e59,2
685b8ded-b390-4d4d-9001-d9d926db4da4,3
af5297b4-f971-487f-b65e-dc77c43aedff,22
c181fb92-5699-43ee-9f6e-c7ddc338aea3,1
7bcf8f24-38bb-4e27-87a8-8e036854f8cc,1
d45d917e-d4a1-4cc2-9fea-66be069b1eba,1
a54de956-3d99-4a91-be34-96a75a8b64b3,1
b1cfa88d-7678-4936-9db9-a1d97aba225f,1
56c5f699-ecfa-453a-beff-2c0915a789b3,1
b3674581-30c9-4954-8002-e13c6f7416b1,1
41926cf7-39a1-4a13-a982-78b831b0a01f,1
ccb3f033-6a1d-4349-bbdc-371e2ecf8eef,1
9dc94a9d-67f8-4fa7-921b-1dccb2d18b80,1
216091b4-21e5-4bd2-91a3-22a110d2795a,1
b3136ae0-d4f0-4fde-8d41-edc6f408b28f,2
8a1adef3-8270-444f-9e59-17ef82a1647d,2
a444721c-28c2-4ca0-9acb-1ca8ada33afd,2
98452629-481b-4667-94e7-3a320d199b30,8
6c684f6d-5071-40eb-9906-e42a420b8644,2
2667cfc5-6ebf-4b82-8a97-515d736260f7,1
29c14426-d74b-45b0-a069-771097716774,1
84a90e2e-8bac-4c32-b945-c23d6a5faee2,1
93b0f3e3-dc7f-436b-93a7-285a0dfae829,2
661bf14a-558e-4393-8359-ffa9be4cc4ec,1
91042ef8-0f3b-4461-a086-65d36d601694,1
bf68c378-aff3-4630-9961-3c934ce08306,1
a8353736-8236-4542-8820-a8e6db8c6fa7,1
b84a8e7a-3f1f-48ce-a18d-6533433e654a,1
2d32bb5f-2e6c-4701-9aef-2e0b7f678f94,1
99320680-659b-43c2-a2f0-9d25c601a89e,1
334b90ba-0130-46ba-8e0f-8ffda04a9aa6,1
8967ca1e-3e0c-4e41-81f6-08757fae829d,3
579dac4e-abc2-4ffb-b85a-4c22f4f7ac47,5
9818875b-a98e-4e82-bd4a-83c0594f333b,4
1f21c40d-6e29-4c67-a5c9-fa50aa59b3e7,3
864c7424-c9ab-481e-a9c0-ad986e646c67,3
90428bbb-be79-4f71-a2f3-e43b7f529084,4
f3fb6ec6-46b2-412d-9ab3-956c1a5cf89f,4
63d8081c-740a-4d20-a1f1-1f907d58ecdf,4
09cb1175-4f16-4e0e-b389-4b1b37d9118f,3
833769db-6c5b-4a08-82ff-4fb0ab6ab1dc,3
f703d7dd-ba12-48dc-a54b-cb0d71a3910e,4
f6497252-8005-420a-83f6-eda5883236ab,1
9287004b-6959-4f9a-9b2e-fa1423899527,1
8d62222c-ebbd-4b5a-a8b2-495a7259a5ea,1
3896b363-8545-4ab0-b377-5ba094c3ad7a,1
5a5a0b7d-033f-4d72-8a3b-f66ca9dbcef7,1
72428053-d408-4314-a41d-7871942f51d5,1
6610752f-ff5a-4171-b5fa-0c8800a1ccef,1
165d4874-f8fe-4c29-b726-beb4ae2e98ce,1
39089be8-7ad6-4baf-812d-bc1cc3d8f80f,1
ad7eba21-e6e7-40ce-9a35-cd066cfe92db,1
9110db5e-a1c8-44f9-b57f-deb9705bc3af,2
f4739dc9-fce6-46db-b735-3cdf352f9d91,1
6895a632-315e-420b-a95f-961554c4e7cf,1
4fb05a9e-4317-4312-9fbf-42026de706b5,1
a5be59c7-939d-4165-a9b2-3ccf20159ce9,1
c7858e32-c23a-44de-aa82-4fa8672cb8f2,2
41eae3be-85be-4176-b6d4-f8d13215254e,2
75a79609-a78c-496b-a420-f51342407817,2
8069f55f-6a4c-405b-89b9-83c21b71189e,2
456147d7-c7b4-4d6c-9ab5-a0487db280b9,1
6d32aca1-6450-4773-bebd-e99942e26222,1
f6b03131-b1da-4c53-809c-ee69d35a77ce,1
66772f7b-4fde-44ef-af80-235112bdf136,2
e0c1f9c9-ea36-40ea-b7fa-45f957301c56,2
738920d3-c6e6-41c7-b504-57761bb625fd,1
8a48e451-614f-4d3d-a817-f9b19adeed5a,1
c178bb4e-26b9-4ed4-a0c8-9aff561ef239,1
aee983a1-7e15-4d4e-8d84-6d73bb3c3515,3
87b3850f-192b-49bb-a8b7-f52ca0679d58,1
6c22ab4b-2e97-4060-a975-422e951d4725,1
d6ee1000-a4b3-4bc0-976d-4d6f287e434a,1
c5fe2fe4-4b1c-41de-93c9-b4fc64d5e39b,1
fd42f702-a95c-4f8d-a501-59858b47043f,1
9cb3df47-bd90-440b-8659-e81b0b021dcd,1
bcde755b-0d7d-4d6e-a20e-1364b2800ebd,1
bd3b1c68-e489-448c-8e0f-4ca2874e253a,1
d0d8bb32-83b7-40b9-9179-6379ffad85e6,1
85f994de-9eec-407c-9e39-ee2d06c72df2,1
1981c7d2-6c89-4c53-935a-890d937159b9,2
04233db6-f991-4fb2-bef9-813f95a0bf30,1
049fd1a2-9f5d-4af3-91b1-ab8e20618b7e,1
b9109195-0449-4900-9399-339882b38c29,1
79380501-d51e-45cc-8985-68163638b836,13
96779df5-15dc-4fa2-9496-7c9878786a5c,2
e136ffe3-4358-43da-8a2a-7f0e9707fe7c,1
d760d7c3-8c8c-4fcb-b7c0-3c72bd03fdae,1
2b1dd924-11b4-4b8e-8bba-4485b29c0cbd,1
186d55f4-e6ab-4a75-a147-b6349ce42c36,1
01f2339c-1624-4f24-b5ae-bfdbbba03f84,1
620f2792-467f-456c-aa93-ec7b2ea9cf84,1
87c9771d-78c1-41d2-9c1c-d970fbdc6ab2,1
2e45de2e-cb29-49d8-bd33-69c15fde80ab,1
fbd813a6-9aa1-41e7-80fc-3aeef820ebcc,1
c17980a9-e765-45f7-ae9e-ac2221dcc1bc,1
762f8f29-ec6b-43c0-a3e5-42f1e562ea32,1
24cc8311-98fd-423a-bed1-97728f5eabc5,1
5d6dc64b-ddc3-4134-a3e8-bdf6f31cf57a,1
65e278c3-1bcf-4d56-8900-1e4aaa0d2a31,1
3bcafdb1-b53e-4f79-ad61-7a38019fda90,1
e4ff1b26-d444-4fa9-8839-31378df4a333,1
d1e26783-2143-428b-b772-9df3f8fd464d,1
089d0043-1a40-4ce3-b91e-7d07c2ed3cf3,1
04ea96b6-f5b7-49a5-98b1-97f4ae55dee7,1
084a24a9-b289-4584-9fb5-1ca0f7500eb3,1
4c2d89ba-b7e7-4996-9e8b-89463b7c0c6b,1
31e5ce2d-bc19-4e2c-a0c5-d56b9895a265,1
8ebb47f5-d7d5-4c72-ba7d-cd09eb10ef94,1
eb612418-2d98-49af-9fdf-64362326632b,2
7a3e8796-a0b3-4999-b268-4e2d47912e3c,1
10d1062a-7275-458f-ad0d-906eeaa22c57,1
310d0ef3-a550-410e-9f84-fbd3857cb41c,1
e6414162-7adf-4c52-b325-5361dc84a059,1
ea42a36a-ced7-4326-a7d3-c91456b49d0b,1
d8c79588-fcbb-46c3-8838-85b212475bb2,1
e3232b14-4e68-446e-954e-42cdd2d81b0e,1
37ab16cb-ec9c-4d72-97ed-03962edd991f,1
a975752a-2f6c-490f-a322-5f0e7b886f66,1
bb93274b-0589-4506-96c4-63f846970dca,1
0759cebf-d8c2-427b-9dee-ce85541b82cc,2
bf423f87-6afa-4f6e-b602-3e99a0d89aae,1
94ff1b3f-8fa9-4f24-a7a8-c8904e91db1a,1
9dccd50c-a827-4010-b0b8-6a4a217e87fb,1
bc4e0b7c-4b21-4804-b6d5-8a98a9cf462d,1
ffbde75c-df97-4974-98ec-6c7dfb5540af,1
e2a2b193-eced-415c-9dee-c8eedf9cc628,1
445129d9-3e64-4d8e-8b33-3ca4ea912fc0,1
ec2d578f-0411-4c7f-9c88-d14a41da4c57,1
4fda1ce9-191c-42a1-a8af-2b1edb47eab9,1
e8d6dbea-6383-457f-9043-4709dece1801,1
2de796e5-c8f5-4d8f-8cd1-6be19f2029f1,6
b46faf62-4808-47e4-88e5-dbdda8940fc0,1
05c0d7bc-adbd-4d1e-8b21-1525bbb239da,1
81493b79-bf7d-42ba-a5f2-5342eb7d985e,1
a555812e-c36e-4b2e-a13a-498d5cee16d9,1
f4467064-33eb-41f5-ab22-cdd18f326ba5,1
