d36a800e-600f-4b9b-ac70-678281d37f1e,3
59ee98fb-408b-4caf-9b80-e915e3bf25fc,3
7592f593-bc39-4903-8419-f2460f8395e1,3
845151ee-57e6-429b-a7b6-13c318596361,1
c9d1feff-239a-442d-b4d1-f629e1f7b428,1
f0b99da2-3911-42a8-885c-26faad30d489,1
7ddd7215-c114-4b79-b53d-4cc18e846e0d,1
383bfc33-0e1f-41cd-85b1-1819e62e1f45,2
7e747df7-b46e-4dc7-a402-b574c9eb1af1,2
6d86c59c-2424-4957-a353-e315db973e39,2
85ec9e79-fc1f-4dbe-9111-2766a2596b98,4
e0424133-72c0-4a90-89dd-780c8067b417,14
57d079a0-a195-453e-bb01-9ccff26a5de2,1
f3b4fccd-8245-4fb0-a2d1-16a7251b04d1,15
02b4a657-cb33-4cf6-9506-c55e5b3b4482,3
b3167ee2-af3b-4c0e-9011-7ed4d78404da,4
d5857bd4-3058-4edb-bb3d-152f6cad8a6b,4
2d5d4428-c08a-47b3-b346-6f334b757d1a,4
8f0161a3-555a-4bcc-b87c-499ab5a8e1d3,5
03be25f5-53a3-44c1-ab6f-5bf4590be886,3
7f93c6dc-c9ae-4a1b-b75e-fc55438ca05b,2
1da368fa-0051-4ff9-b5af-9747c170134d,1
a49198cc-8f75-4756-ab44-b5fce569ee1d,9
aa90bbf9-9493-4010-8b8b-66f3ec81899d,1
43039b94-e279-4975-9e0f-945c5bc2fa6c,16
8d8e61ca-92b8-4244-9d4f-c8fc4782e3a5,3
c71c962f-576b-4241-9285-153751d78189,2
87cb0c5e-d274-4812-a6ed-ebba84eb77fe,4
dd7eda96-6061-42a7-8a71-70254b1fa534,2
f7b6e32c-730a-4774-815d-6d8aff58e363,2
255a9625-8ffa-4112-a824-acd12d5d7e01,2
36ccb537-79cd-4ceb-89d8-fe2c41d0a33c,1
a875a102-1bf5-495a-b03f-2b1536f02982,1
9a1a8658-177b-48d4-a50a-828582c1ffd1,1
91a9737c-b19a-45c6-ae36-8238fd7e2fa9,1
565417e9-1545-410a-83b4-4bae69f0bea0,1
619510e7-33b5-4539-b215-02c105bc2f02,2
25632a64-26e4-41ad-915c-01f817f62a3a,1
0f4de675-f001-4cb7-8abd-3bde5b153eba,1
f2863d16-ed27-40a1-b49c-52a1e1de4657,1
c30b6bed-d3c6-4abf-a2f0-98cf1c5db6d3,1
41b0c05f-063e-401b-9aa7-0f884ad854ee,1
648b1ec8-6367-4ea8-a067-c2293244e173,1
ad6b170d-dd7f-496e-8a06-dfb6acbf5349,1
52de0db3-e0c0-427a-bd82-980a14fc9d86,1
f721e743-05d8-4d44-ad54-776768a4f481,1
5c79abc0-466d-46f5-bf2f-50d08606ae8b,1
d8665267-107c-43a1-be37-7ef2d20f8367,1
14df1e96-0cff-45e9-a8d6-ca8ec217c4dc,2
3a6d94cc-e8dd-499b-ab61-91d9671a7751,2
59f8a434-5c2a-486c-852a-dea714079651,2
16972f87-3445-4b85-a4af-881772f91fe6,1
3f56aa4e-ea30-43cf-9a54-4587962582f6,1
596952f0-8353-4eaf-aed7-d09c9f0e990b,1
c4e64697-8e40-4974-b856-efb2c685a41c,1
0b67b207-5641-40a6-a914-3612192be5eb,1
c592cdc4-dfec-4d4d-b6ff-6480f2339ef7,1
43a2d7b4-2e62-408c-bea9-5daee486fe5b,1
ed18dc11-b348-4fed-9cb5-7d4786511fb6,1
e8dd23c2-e75a-403e-9e71-3c4f95430a80,1
03160ba8-cb5d-4fa5-aefc-c055bb92c008,1
